flavor,mass_GeV,boundary,baseline_u2,baseline_open,item,classification,scenario_low_shift_pct,scenario_high_shift_pct,low_boundary_exists,high_boundary_exists,note
Ue,3.4,lower,6.110377071521887e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-38.31366155026815,70.01533096176729,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,3.4,upper,2.337519027350293e-06,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.975131914371058,21.232701447681812,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,3.6,lower,6.777370332243935e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-42.874505940270524,75.49714903872061,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,3.6,upper,1.4524422677797838e-06,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-21.450521609529684,21.633075022782023,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,3.8,lower,9.9616056811951e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-49.328034024056535,60.202911750753074,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,3.8,upper,8.459984271978605e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-22.74713378345854,22.955860587799304,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,4.0,lower,1.4260203525731544e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-38.50342664470979,57.3204029177387,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Ue,4.0,upper,4.615622943904939e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-30.499884029925806,27.946832838740264,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.2,lower,2.1348805389681167e-06,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-33.98401921448333,230.4358241534714,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.215,lower,1.4689602249717234e-06,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-33.96383408033237,231.8207229860065,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.23,lower,1.0404958904396424e-06,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-34.300773700029175,231.64881449491972,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.245,lower,7.405745884354758e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-34.336672699178635,233.10702723708266,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.26,lower,2.2245767459821842e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-34.070038432456606,231.11164895486263,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.275,lower,1.6067640122038932e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-34.32537990518728,231.9235556406357,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.29,lower,1.2230453689284292e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-34.5107234528067,231.39056080894485,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.305,lower,8.337366373649487e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-34.54679772056526,233.2403231240398,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.32,lower,6.989006829778345e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-33.99799306895909,233.29249022183984,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.335,lower,6.259233414594533e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-34.15025037402878,232.1111463356399,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.35,lower,6.244029292645196e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-34.103352902560715,231.13349482538973,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.365,lower,5.915978201080263e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-30.611989939012574,231.01193024047214,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.38,lower,6.177850256549761e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-30.36285890920618,225.63699256667107,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.395,lower,5.776493857106011e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.131940001288218,42.446220856081254,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.41,lower,5.152908615790496e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.092440253841037,42.98417164208801,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.425,lower,4.828903221383632e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.67067416023649,42.19930799538554,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.44,lower,4.1570374321127333e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.61631597796506,43.056416700656605,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.455,lower,3.730237637117555e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.994507670175643,42.82884881306259,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.47,lower,3.6176195115221967e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.01693915818573,42.60924990231105,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.485,lower,3.2363310666044163e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.598395050203955,42.831103624906184,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.5,lower,2.9947089994779265e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.10590887831335,42.55963631040445,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.525,lower,2.657181422308368e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.415387505484915,42.059770056518644,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.55,lower,2.219588574326745e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.886480106002747,43.09554649442396,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.575,lower,2.0471743714889147e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.871936552760637,42.290091448529665,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.6,lower,1.790194007595929e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.27622575371404,42.4191658207558,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.625,lower,1.6268806100990496e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.565424223783,43.507871590276714,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.65,lower,1.5214084959705457e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.856025784517538,42.895166797033426,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.675,lower,1.3406781408158883e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.934990131191,42.996410845969876,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.7,lower,1.2300425624800578e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.13596253032435,42.7084244679794,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.725,lower,1.0424062410288904e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.20373297606063,43.29348338942507,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.75,lower,1.0229912968363902e-07,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.755070597830837,43.38403458179345,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.75,upper,0.08981377394046487,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.117786062497302,20.152447792655835,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.775,lower,8.692015402029424e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.75180086486745,44.39313671116207,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.775,upper,0.07582203878772528,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.024536261176117,20.026192150474653,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.8,lower,8.630623179094813e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.53995531570064,43.64479623360609,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.8,upper,0.06442012154446337,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.063481041009478,20.067802987219686,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.825,lower,7.190228640283218e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.60450090747299,43.49791054021024,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.825,upper,0.05310762155250381,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.024410515764266,20.196753287829374,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.85,lower,6.75691867055424e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.876203079854893,44.60495118467938,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.85,upper,0.04549519545285939,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.028773228661635,20.030716917082604,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.875,lower,6.16166067032393e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-32.07107103683771,43.81553839555783,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.875,upper,0.03841567477428496,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-20.077633690765673,20.082936023395128,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
Umu,0.9,lower,5.2855104243097555e-08,False,combined_physics_model_rss,"engineering envelope, not confidence interval",-31.7619306064442,44.28414613428138,True,True,RSS of log-boundary shifts; correlations and unknowable tails omitted.
